Index	Question	Options	Answer	Answer Explanation
57	民用航空器事故是指？ {{c1::A}}	民用航空器飞行事故和民用航空地面事故||飞行事故，地面事故和事故征候||造成人员死亡或航空器损坏的事件	1	根据CCAR395第三条规定：民用航空器事故是指民用航空器飞行事故和民用航空地面事故。
58	在民用机场内发生的事故，其应急救援和现场保护工作按照（）执行？ {{c1::A}}	《民用机场应急救援规则》||《中华人民共和国搜寻援救民用航空器规定》||《民用航空器事故和飞行事故征候调查规定》	1	根据CCAR395第29条规定：民用机场及其邻近区域内发生的事故，其应急救援和现场保护工作按照《民用机场应急救援规则》执行；发生在上述区域以外的事故按照《中华人民共和国搜寻援救民用航空器规定》执行。
59	救援人员到达后，由（）负责保护现场和驾驶舱的原始状态 {{c1::A}}	现场的组织单位||幸存的机组人员||现场的救援人员	1	根据CCAR395第29条规定：幸存的机组人员应当保持驾驶舱操纵手柄、电门、仪表等设备处于事故后原始状态，并在救援人员到达之前尽其可能保护事故现场。 救援人员到达后，由现场的组织单位负责保护现场和驾驶舱的原始状态。
60	事故发生后，救援人员可否进入驾驶舱拍照？ {{c1::C}}	不可以，事故现场不允许拍照||可以，但不能破坏驾驶舱原始状态||不可以，除救援需要，任何人不得进入驾驶舱	3	根据CCAR395第29条规定：救援人员到达后，由现场的组织单位负责保护现场和驾驶舱的原始状态。除因抢救工作需要，任何人不得进入驾驶舱，严禁扳动操纵手柄、电门，改变仪表读数和无线电频率等破坏驾驶舱原始状态的行为。
61	飞行中的航空器在下列哪种情况下可以投掷物品？ {{c1::C}}	飞行安全受到威胁时||抗震救灾投放物资时||飞行安全受到威胁或抗震救灾投放物资时	3	民用航空器在飞行中可以投掷物品的情形飞行中，民用航空器不得投掷物品；但是，有下列情形之一的除外： （一）飞行安全所必需的； （二） 执行救助任务或者符合社会公共利益的其他飞行任务所必需的。
62	滑行中两机对头相遇，在保持必要间隔的前提下各自 {{c1::C}}	主动避让||靠左方滑行||靠右方滑行	3	"《中华人民共和国飞行基本规则》第四十九条 飞行员开车滑行，必须经空中交通管制员或者飞行指挥员许可。滑行或者牵引时，应当遵守下列规定：
（三）航空器对头相遇，应当各自靠右侧滑行，并且保持必要的安全间隔；航空器交叉相遇，飞行员从座舱左侧看到另一架航空器时应当停止滑行，主动避让。"
63	飞行员开车滑行，必须经（）的许可？ {{c1::A}}	空中交通管制员||机长||地面放行人员	1	根据《中华人民共和国飞行基本规则》第四十九条规定：飞行员开车滑行，必须经空中交通管制员或者飞行指挥员许可。滑行或者牵引时，应当遵守相关规定。
64	水上飞机在滑行时，与一船只对头相遇，飞行员 {{c1::A}}	应当靠右侧滑行，并保持安全间隔||应当靠左侧滑行，并保持安全间隔||应当停止滑行，让船只先通过	1	根据《中华人民共和国飞行基本规则》第四十九条规定：航空器对头相遇，应当各自靠右侧滑行，并且保持必要的安全间隔；航空器交叉相遇，飞行员从座舱左侧看到另一架航空器时应当停止滑行，主动避让。水上航空器在滑行或者牵引中，与船只对头或者交叉相遇，应当按照航空器滑行或者牵引时相遇的避让方法避让。
65	航空器巡航过程中，机组成员可以解开 {{c1::A}}	肩带||安全带||肩带和安全带	1	安全带的要求：在值勤岗位上的飞行机组成员，从起飞至着陆的整个飞行过程中，在岗位上时应当系紧安全带。对于在中华人民共和国国籍登记的民用航空器，在起飞着陆期间，每个飞行机组成员在其岗位上必须系紧肩带。不适用于下列情况：1.机组成员座椅没有安装肩带；2.该机组成员在系紧肩带时无法完成其职责。
66	除水面运行外的航空器优先权由大到小排序正确的是 {{c1::A}}	气球、滑翔机、飞艇、飞机||飞机、飞艇、滑翔机、气球||气球、飞艇、滑翔机、飞机	1	"CCAR-91部第91.113条 除水面运行外的航行优先权规则
(e) 在同一高度上交叉相遇，驾驶员从座舱左侧看到另一架航空器时，应当下降高度；从座舱右侧看到另一架航空器时，应当上升高度；但下列情况除外：
(1) 有动力装置重于空气的航空器必须给飞艇、滑翔机和气球让出航路；
(2) 飞艇应当给滑翔机及气球让出航路；
(3) 滑翔机应当给气球让出航路；
(4) 有动力装置的航空器应当给拖曳其他航空器或物件的航空器让出航路。"
67	目视飞行时，在同一高度上交叉相遇，飞行员从座舱（  ）看到另一架航空器时应当下降高度，从座舱（  ）看到另一架航空器时应当上升高度。 {{c1::A}}	左侧，右侧||右侧，左侧||左侧，左侧	1	《中华人民共和国飞行基本规则》第七十一条　目视飞行时，航空器应当按照下列规定避让：（二）在同一高度上交叉相遇，飞行员从座舱左侧看到另一架航空器时应当下降高度，从座舱右侧看到另一架航空器时应当上升高度。
68	目视飞行时，两机在同一高度上对头相遇，应当各自向右避让，相互间的间隔应当保持在 {{c1::B}}	300米以上||500米以上||800米以上	2	《中华人民共和国飞行基本规则》第七十一条　目视飞行时，航空器应当按照下列规定避让：（一）在同一高度上对头相遇，应当各自向右避让，并保持500米以上的间隔。
69	下列飞行中，飞行次序最高的是 {{c1::B}}	专机||战斗飞行||空军转场训练飞行	2	"根据中华人民共和国飞行基本规则规定：
a. 一切飞行让战斗飞行。
b. 其他飞行让专机飞行和重要任务飞行。
c. 国内一般任务飞行让班期飞行 。
d. 训练飞行让任务飞行 。
e. 场内飞行让场外飞行 。
f. 场内、场外飞行让转场飞行。。"
70	两架航空器同时向北京机场着陆进近，（  ）的航空器应当给（  ）的航空器让路，但后者不能切入另一个正在进入着陆最后阶段的航空器的前方或超越该航空器。 {{c1::A}}	高度较高、高度较低||左侧、右侧||高度较低、高度较高	1	根据CCAR91部第91.113条规定，除水面运行以外的航空器，当两架或两架以上航空器为着陆向同一机场进近，高度较高的航空器应当给高度较低的航空器让路，但后者不能利用本规则切入另一正在进入着陆最后阶段的航空器的前方或超越该航空器。已经进入最后进近或正在着陆的航空器优先于飞行中或在地面运行的其他航空器，但是，不得利用本规定强制另一架已经着陆并将脱离跑道的航空器为其让路。
71	在水面滑行时，当水上飞机和船只相对接近 时，必须（）改变航道，以便保持足够的距离？ {{c1::A}}	各自向右||各自向左||船只	1	根据CCAR91.115条规定：水面运行的航行优先权，当航空器与航空器或船舶相对接近或接近于相对运行时，必须各自向右改变其航道以便保持足够的距离。
72	在某次特技飞行中的最小安全速度超过CCAR91部规定的最大速度，飞行员应 {{c1::C}}	按照ATC指令速度飞行||按照91部规定速度飞行||按照飞行最小安全速度飞行	3	一、除经局方批准并得到空中交通管制的同意外，航空器驾驶员不得在修正海平面气压高度3千米（10000英尺）以下以大于460千米/小时（250海里/小时）的指示空速运行航空器。二、除经空中交通管制批准外，在距机场中心7.5千米（4海里）范围内，离地高度750米（2500英尺）以下不得以大于370千米/小时（200海里/小时）的指示空速运行航空器。三、如果航空器的最小安全空速大于CCAR-91.117条规定的最大速度，该航空器可以按最小安全空速运行。
73	航空器在规定过渡高度和过渡高度层的机场起飞前，应当将（  ）的数值对正航空器上气压高度表的固定指标。 {{c1::A}}	QNH||QFE||QNE	1	第91.121条 高度表拨正程序(a) 规定过渡高度和过渡高度层的机场。航空器起飞前，应当将机场修正海平面气压（QNH）的数值对正航空器上气压高度表的固定指标；航空器起飞后，上升到过渡高度时，应当将航空器上气压高度表的气压刻度1013.2百帕对正固定指标。航空器着陆前，下降到过渡高度层时，应当将机场修正海平面气压（QNH）的数值对正航空器上气压高度表的固定指标。
74	航空器在规定过渡高度和过渡高度层的机场起飞后，上升到（）时，应当将航空器上气压高度表的气压刻度1013.2百帕对正固定指标？ {{c1::A}}	过渡高度||过渡高||600米	1	根据CCAR91.121条规定：规定过渡高度和过渡高度层的机场的高度表拨正程序：航空器起飞后，上升到过渡高度时，应当将航空器上气压高度表的气压刻度1013.2百帕对正固定指标；
75	航空器在规定过渡高度和过渡高度层的机场降落前，下降到过渡高度层时，应当将（）的数值对正航空器上气压高度表的固定指标。 {{c1::A}}	QNH||QNE||QFE	1	根据CCAR91.121条规定：规定过渡高度和过渡高度层的机场的高度表拨正程序：航空器降落前，下降到过渡高度层时，应当将修正海平面气压的数值对正航空器上气压高度表的固定指标。
76	航空器在没有规定过渡高或过渡高度和过渡高度层的机场起飞后，上升到（）时，应当将航空器上气压高度表的气压刻度1013.2百帕对正固定指标？ {{c1::C}}	过渡高度||过渡高||600米	3	根据CCAR91.121条规定：在没有规定过渡高度或过渡高和过渡高度层的机场的高度表拨正程序：航空器起飞后，上升到600米高时，应当将航空器上气压高度表的气压刻度1013.2百帕对正固定指标
