Index	Question	Options	Answer	Answer Explanation
57	航空器在MDA以上进行盘旋机动飞行时，不能清晰辨认该机场特征部分的参照物时，飞行员？ {{c1::A}}	必须执行复飞程序||先下降到MDA再做决定||通知ATC，听ATC指令飞行	1	根据CCAR91.175条规定：当下列情况存在时，航空器驾驶员必须马上执行复飞程序 ：航空器在最低下降高度（MDA）或以上进行盘旋机动飞行时，不能清晰辨认该机场特征部分的参照物。
58	进近程序中规定的DH为60米，依据该航空器的设备规定的DH为75米，机 场由于设备故障规定的DH为100米，则机长驾驶该航空器在该机场使用的DH应为 {{c1::C}}	60米||75米||100米	3	"依据CCAR91部第91.175条规定，仪表飞行条件下决断高/高度或最低下降高/高度的规定：
除经局方批准外，在需要仪表进近着陆时，民用航空器驾驶员必须使用为该机场制定的标准仪表离场和进近程序。 在所用进近程序中规定了决断高度／高(DA/DH)或最低下降高度/高(MDA／MDH)时，经批准的决断高度／高(DA／DH)或最低下降高度/高(MDA／MDH)是指下列各项中的最高值：
1. 进近程序中规定的决断高度／高(DA/DH)或最低下降高度／高(MDA／MDH)。
2.为机长规定的决断高度／高(DA/DH)或最低下降高度／高(MDA／MDH)。
3.根据该航空器的设备，为其规定的决断高度／高(DA/DH)"
59	在IFR飞行中，飞机起飞离场的方法是由 {{c1::B}}	飞行员自行决定，可以不听从ATC的指令||根据ATC指令，按标准仪表离场图执行||飞行员按标准仪表离场图执行，无须听从ATC指挥	2	"CCAR-91部第91.175条 按仪表飞行规则的起飞和着陆
(a) 除经局方批准外，在需要仪表进近着陆时，民用航空器驾驶员必须使用为该机场制定的标准仪表离场和进近程序。"
60	下列哪种情况要求航空器立即复飞？ {{c1::B}}	飞到复飞点前没有取得目视参考||在决断高或最低下降高度以下失去目视参考||在最低下降高度以下进行盘旋机动飞行时，不能清晰辨认该机场特征部分的参照物	2	"需要执行复飞程序的情况
1.在下列任一时刻，不能要求的目视参考：
(1) 航空器到达决断高（DH）、最低下降高度（MDA）或复飞点；
(2) 在决断高(DH)或最低下降高度（MDA）以下失去目视参考。
2. 航空器在最低下降高度（MDA）或以上进行盘旋机动飞行时，不能清晰辨认该机场特征部分的参照物。"
61	当航空器在未公布的航路上飞行或正在被雷达引导，接到空中交通管制进近许可的驾驶员除要遵守第 91.177 条规定外，必须保持空中交通管制最后指定的（），直至航空器到达公布的航路或进入仪表进近程序。 {{c1::A}}	高度||速度||航向	1	根据CCAR91.175条规定：当航空器在未公布的航路上飞行或正在被雷达引导，接到空中交通管制进近许可的驾驶员除要遵守上述（CCAR91.177）条规定外，必须保持空中交通管制最后指定的高度，直至航空器到达公布的航路或进入仪表进近程序。此后，除非空中交通管制另有通知，航空器驾驶员应当按照航路内或程序中公布的高度下降。航空器一旦达到最后进近阶段或定位点，驾驶员可根据局方对该设施批准的程序完成其仪表进近，或继续接受监视或在精密进近雷达引导下进近直到着陆。
62	航路、航线飞行或者转场飞行的安全高度，在高原和山区应当高出航路中心线、航线两侧各25公里以内最高标高（  ），在其他地区应当高出航路中心线、航线两侧各25公里以内最高标高（  ） {{c1::A}}	600米，400米||600米，300米||300米，150米	1	《中华人民共和国飞行基本规则》第八十二条：航路、航线飞行或者转场飞行的安全高度，在高原和山区应当高出航路中心线、航线两侧各25公里以内最高标高600米；在其他地区应当高出航路中心线、航线两侧各25公里以内最高标高400米。
63	下列说法正确的是 {{c1::B}}	磁航线角应当从航线起点和转弯点量取||真航线角应当从航线起点和转弯点量取||大圆航线角应当从航线起点和转弯点量取	2	《中华人民共和国飞行基本规则》第八十条航路、航线飞行或者转场飞行的垂直间隔，按照飞行高度层配备。飞行高度层应当根据标准大气压条件下假定海平面计算。真航线角应当从航线起点和转弯点量取。
64	真航线角240°，飞机可以在下列哪个高度层飞行？ {{c1::A}}	9800米||9400米||8700米	1	"依据CCAR91部第91.179条规定，飞行高度层按以下标准划分：
1.真航线角在0度至179度范围内，飞行高度由900米至8100米，每隔600米为一个高度层；飞行高度由8900至12500米，每隔600米为一个高度层；飞行高度12500米以上每隔1200米为一个高度层。
2.真航线角在180度至359度范围内，飞行高度由600米至8400米每隔600米为一个高度层；飞行高度9200米至12200米，每隔600米为一个高度层；飞行高度13100米以上，每隔1200米为一个高度层。
3.飞行高度层根据标准大气压条件下假定海平面计算。真航线角从航线起点和转弯点量取。"
65	真航线角90°，飞机可以在下列哪个高度层飞行？ {{c1::C}}	3000米||3100米||3300米	3	"依据CCAR91部第91.179条规定，飞行高度层按以下标准划分：
1.真航线角在0度至179度范围内，飞行高度由900米至8100米，每隔600米为一个高度层；飞行高度由8900至12500米，每隔600米为一个高度层；飞行高度12500米以上每隔1200米为一个高度层。
2.真航线角在180度至359度范围内，飞行高度由600米至8400米每隔600米为一个高度层；飞行高度9200米至12200米，每隔600米为一个高度层；飞行高度13100米以上，每隔1200米为一个高度层。
3.飞行高度层根据标准大气压条件下假定海平面计算。真航线角从航线起点和转弯点量取。"
66	飞行高度从8100米（含）至9800米（含），有（）个飞行高度层？ {{c1::B}}	5||6||7	2	"飞行高度层按以下标准划分：
1.真航线角在0度至179度范围内，飞行高度由900米至8100米，每隔600米为一个高度层；飞行高度由8900至12500米，每隔600米为一个高度层；飞行高度12500米以上每隔1200米为一个高度层。
2.真航线角在180度至359度范围内，飞行高度由600米至8400米，每隔600米为一个高度层；飞行高度9200米至12200米，每隔600米为一个高度层；飞行高度13100米以上，每隔1200米为一个高度层。所以8100米-9800米，高度层有8100米、8400米、8900米、9200米、9500米、9800米，六个飞行高度层。"
67	真航线角140°，飞机可以在下列哪个高度层飞行？ {{c1::A}}	9500米||9300米||8400米	1	"飞行高度层按以下标准划分：
1.真航线角在0度至179度范围内，飞行高度由900米至8100米，每隔600米为一个高度层；飞行高度由8900至12500米，每隔600米为一个高度层；飞行高度12500米以上每隔1200米为一个高度层。
2.真航线角在180度至359度范围内，飞行高度由600米至8400米每隔600米为一个高度层；飞行高度9200米至12200米，每隔600米为一个高度层；飞行高度13100米以上，每隔1200米为一个高度层。
3.飞行高度层根据标准大气压条件下假定海平面计算。真航线角从航线起点和转弯点量取。"
68	真航线角130°，可以选择下列哪个飞行高度层？ {{c1::B}}	FL177||FL128||FL138	2	"依据CCAR91部第91.179条规定，飞行高度层按以下标准划分：
1.真航线角在0度至179度范围内，飞行高度由900米至8100米，每隔600米为一个高度层；飞行高度由8900至12500米，每隔600米为一个高度层；飞行高度12500米以上每隔1200米为一个高度层。
2.真航线角在180度至359度范围内，飞行高度由600米至8400米每隔600米为一个高度层；飞行高度9200米至12200米，每隔600米为一个高度层；飞行高度13100米以上，每隔1200米为一个高度层。
3.飞行高度层根据标准大气压条件下假定海平面计算。真航线角从航线起点和转弯点量取。"
69	飞机从北京飞往乌鲁木齐，可使用下列哪个飞行高度层？ {{c1::B}}	10700米||9800米||8600米	2	"飞行高度层按以下标准划分：
1.真航线角在0度至179度范围内，飞行高度由900米至8100米，每隔600米为一个高度层；飞行高度由8900至12500米，每隔600米为一个高度层；飞行高度12500米以上每隔1200米为一个高度层。
2.真航线角在180度至359度范围内，飞行高度由600米至8400米每隔600米为一个高度层；飞行高度9200米至12200米，每隔600米为一个高度层；飞行高度13100米以上，每隔1200米为一个高度层。
3.飞行高度层根据标准大气压条件下假定海平面计算。真航线角从航线起点和转弯点量取。"
70	真航线角在180度至359度范围内，飞机可以在哪个高度飞行？ {{c1::A}}	FL177||FL128||FL148	1	"飞行高度层按以下标准划分： 
1.真航线角在0度至179度范围内，飞行高度由900米至8100米，每隔600米为一个高度层；飞行高度由8900至12500米，每隔600米为一个高度层；飞行高度12500米以上每隔1200米为一个高度层。 
2.真航线角在180度至359度范围内，飞行高度由600米至8400米每隔600米为一个高度层；飞行高度9200米至12200米，每隔600米为一个高度层；飞行高度13100米以上，每隔1200米为一个高度层。 
3.飞行高度层根据标准大气压条件下假定海平面计算。真航线角从航线起点和转弯点量取。"
71	真航线角为230度，飞行高度9800米，可以改飞哪个高度层？ {{c1::A}}	9200米||9500米||10100米	1	真航线角在180度至359度范围内，飞行高度由600米至8400米每隔600米为一个高度层；飞行高度9200米至12200米，每隔600米为一个高度层；飞行高度13100米以上，每隔1200米为一个高度层。
72	机长在紧急情况下偏离空中管制许可或指令时，必须尽快将（）通知空中交通管制部门。 {{c1::A}}	偏离情况和采取的行动||偏离情况||采取的行动	1	根据CCAR91.123条规定：每个机长在紧急情况下或为了对机载防撞系统的警告做出反应而偏离空中管制许可或指令时，必须尽快将偏离情况和采取的行动通知空中交通管制部门
