Index	Question	Options	Answer	Answer Explanation
394	按标准仪表进近程序进近，飞机TAS320km/h，飞机对应的坡度和转弯半径各为 {{c1::B}}	20°、R220米||25°、R1730米||15°、R3000米	2	
395	IFR飞行中，预定航线距离300KM平均地速200km/h，飞机有400Kg的可用燃油，空中耗油率120Kg/h，当飞机到达目的地时，剩余燃油还可以飞行的时间最多是 {{c1::A}}	1小时50分钟||1小时15分钟||2小时8分钟	1	由题干可知，距离为300km，平均地速200km/h，可知飞行时间=300÷200=1.5小时，已知耗油率为120kg/h，可知飞行1.5小时的耗油率为120×1.5=180kg，飞机可用燃油为400kg，达到目的地后还剩220kg，所以飞机还可飞行的时间为220÷120≈1小时50分钟。
396	参考图IR6-21，除超障余度需要一个更大的角度外，双排目视进近坡度指示器（VASI）指示的正常下滑角是 {{c1::B}}	2.75°||3°||3.25°	2	对于双排目视进近坡度指示器，除超障余度需要一个更大的角度外，其指示的正常下滑角为3°。
397	向一条设有双排目视进近坡度指示器（VASI）的跑道进近着陆时，飞行员会看到什么样的指示？ {{c1::B}}	如在下滑航迹上，近排显示红色，远排显示红色||高于下滑航迹时，远排将由红色变为白色||如保持在下滑航迹上，两排均显示红色	2	对于双排目视进近坡度指示器，当飞机高于下滑航迹时，飞行员会看到远排灯光由红色变为白色；当飞机在下滑航迹上时，近排灯光为白色，远排灯光为红色。
398	三排目视进近坡度指示器（VASI）的中排和远排将 {{c1::C}}	在飞机高于下滑航迹时显示白色||当使用较低的下滑航迹时构成双排VASI||当使用较高的下滑航迹时构成双排VASI	3	三排目视进近坡度指示器的中排和远排，在使用较高下滑航迹时构成双排目视进近坡度指示器。
399	三色目视进近指示器通常由什么组成？ {{c1::A}}	沿航道方向发射三色光的单一组件||三种分开的灯光组件，每一组件沿航道方向发射一种色光||三种分开的灯光组件，共烛光极强，白天能照到大约5英里处	1	三色目视进近指示器通常由沿航道方向发射三色光的单一组件组成。
400	在双排VASI下滑航迹上时，飞行员会看到VASI {{c1::A}}	近排为白色，远排为红色||近排为红色，远排为白色||近排和远排均为红色	1	使用双排目视进近坡度指示器，当飞机在下滑航迹上时，飞行员会看到近排灯光为白色，远排灯光为红色。
401	飞机正向一条设有三排VASI的跑道进近，当到达MDH时，如果看到所有的VASI灯光均为红色，这时飞行员应 {{c1::C}}	开始爬升到合适的下滑航迹上||如果已能见跑道，就继续以同样的下降率下降||迅速改平切入进近航迹	3	如果三排灯均为红色，表明飞机低于两条下滑航迹，飞行员应立即改平切入合适的进近航迹。
402	三色VASI的特点是 {{c1::A}}	带三种颜色（红色、绿色、琥珀色）的单灯组||构成一条跑道的两条目视下滑航迹||构成三条下滑航迹，中间一条由白色灯光指示	1	三色目视进近指示器通常由沿航道方向发射三色光的单一组件组成，这三种颜色包括红色、绿色和琥珀色。
403	当飞行员保持在恰当的VASI下滑航道上时，能保证实现什么样的进近和着陆目标? {{c1::B}}	过渡到VFR后继续航道制导||在进近区域的安全超障余度||从目视下降点接地点的航道引导	2	在恰当的VASI下滑航道上时，能保证在进近区域的安全超障余度。
404	参考图IR6-22，除超障余度要求较大的角度外，三排VASI通常指示的下滑角是 {{c1::C}}	2.3°||2.75°||3°	3	三排目视进近坡度指示器，除超障余度要求较大的角度外，其指示的正常下滑角为3°。
405	参考图IR6-22，当飞机低于正常的下滑航迹时，飞行员观察到哪一图例的指示? {{c1::B}}	D||E||F	2	使用三排目视进近坡度指示器，当飞机低于正常的下滑航迹时，近排灯的颜色为白色，中排和远排灯为红色，看图可知，图例E为正确答案。
406	参考图IR6-22，如果飞机高于两条下滑航迹，飞行员会看到哪一图例的指示? {{c1::C}}	E||F||G	3	使用三排目视进近坡度指示器，当飞机高于两条下滑航迹，三排灯的颜色均为白色，图例G为正确答案。
407	参考图IR6-22，如果飞机低于两条下滑航迹，飞行员会看到哪一图例的指示? {{c1::A}}	D||E||F	1	使用三排目视进近坡度指示器，当飞机低于两条下滑航迹，三排灯的颜色均为红色，图例D为正确答案。
408	图IR6-23中哪一幅图例表明飞机在下滑航迹上? {{c1::B}}	K||M||N	2	使用精密进近航道指示器，当正在或接近正常的下滑道时，看到的离跑道最近的两个灯具为红色，离跑道较远的两个灯具为白色，看图可知，图例M表示飞机在下滑航迹上。
409	图IR6-23中哪一幅图例表示飞机稍低于2.8°正常下滑航迹? {{c1::C}}	L||M||N	3	使用精密进近航道指示器，当低于正常的下滑道时，看到的离跑道最近的三个灯具为红色，离跑道最远的灯具为白色；在低于进近坡度更多时，看到的全部灯具均为红色。看图可知，图例N表示飞机稍低于正常下滑航迹。
410	参考图IR6-23，如果飞机在高于下滑角的下滑道航迹（3.5°）上，飞行员会看到哪一图例的指示? {{c1::A}}	K||L||N	1	使用精密进近航道指示器，当高于正常的下滑道时，看到的离跑道最近的灯具为红色，离跑道最远的三个灯具为白色；在高于进近坡更多时，看到的全部灯具均为白色。飞机高于3.5°下滑角，表明飞机高于进近坡度较多，灯具应均为白色，图例K符合条件。
411	参考图IR6-23，如果飞机在“稍高于”下滑角的下滑航迹（3.2°）上,飞行员会看到哪一图例的指示？ {{c1::B}}	K||L||N	2	使用精密进近航道指示器，当高于正常的下滑道时，看到的离跑道最近的灯具为红色，离跑道最远的三个灯具为白色；在高于进近坡更多时，看到的全部灯具均为白色。飞机稍高于3.2°下滑角，则灯具为三白一红，图例L符合条件。
412	图IR6-23中哪一图例表示飞机低于2.5°下滑航迹？ {{c1::C}}	M||N||O	3	使用精密进近航道指示器，当低于正常的下滑道时，看到的离跑道最近的三个灯具为红色，离跑道最远的灯具为白色；在低于进近坡度更多时，看到的全部灯具均为红色。飞机低于2.5°下滑角，表明飞机低于进近坡度较多，灯具颜色应全部为红色，图例O符合条件。
413	如果外界大气温度为＋8℃，高度3600m，必须使用多大的修正表速，才能达到保持计划高度上所申报的真空速TAS180Kt？ {{c1::A}}	146kt||131kt||165kt	1	"尺算方法：已知温度为+8℃，高度为3600米，真空速为180kt，约为333km/h，对尺时，将第二组尺“V用”的3600米对应活动尺“V用”的+8℃，即可从活动尺上真空速333km/h处所对第一组固定尺的刻度读出修正表速为270km/h，约为146kt。

心算方法：高度每升高1000米，真空速比表速大5%。高度每升高1000英尺，真空速比表速大1.8%。空中温度比标准气温高（低）5℃，真空速比表速大（小）1%。
已知飞行高度3600m，需修正18%；可知标准温度为15-3600×6.5/1000= -8.4℃，ISA偏差= 8-（-8.4）= 16.4℃，需修正3.28%。CAS+CAS×18%+CAS×3.28%=180，可知CAS=148.4kt，答案选最接近项。"
414	如果飞机需要达到真空速320kt，飞行高度10000ft，空中大气温度是＋5℃，问飞机应保持的修正表速为 {{c1::B}}	250kt||270kt||290kt	2	"尺算方法：已知真空速是320kt，约为593km/h，空中温度为+5℃，飞行高度10000ft约为3048米，拉尺可得，飞机修正表速为490km/h，约为265kt，答案选最接近项。

心算方法：高度每升高1000米，真空速比表速大5%。高度每升高1000英尺，真空速比表速大1.8%。空中温度比标准气温高（低）5℃，真空速比表速大（小）1%。
已知飞行高度10000ft，高度需修正18%；
可知标准温度为15-10000×2/1000= -5℃，ISA偏差=5-（-5）=10℃，需修正2%，
则CAS+CAS×18%+CAS×2%=320，可知CAS=266.7kt，答案选最接近项。"
415	已知跑道方向为230°，空中风280°/40kt，计算侧风分量为（  ）kt {{c1::A}}	31||21||26	1	侧风分量为sin（280-230）*40，约等于30.6，所以选31kt。
416	跑道上的数字09和27表示跑道大致方向为 {{c1::B}}	跑道真方位角009°和027°||跑道磁方位角090°和270°||跑道真方位角090°和270°	2	大型机场通常有多条跑道。这些跑道会根据它们的磁方位角而被命名，其方位角同时指明了该跑道的使用方机场跑道机场跑道向，即使用跑道时航空器的运动方向。命名的原则是取跑道磁方位角，以10度为单位，四舍五入用两位数表示。
417	在一个机场的同一条跑道上，如果一端的标记为“15”，那么在另一端的标记为 {{c1::C}}	15||24||33	3	由于跑道可能双向使用，因使用方向变化，跑道对应的方位角也发生变化，所以一般跑道会有两个数字名称。方位角变化为180度，所以只要将其中一个跑道的数字名称上加或减18，就能得到跑道另一方向的名称，所以“15跑道”相反方向便是“33跑道”。
418	飞机在3000米飞行高度层的等待空域飞行，机场标高500米，QNH=748 mmHg，相对高度是多少（一个mmHg对应11米） {{c1::B}}	2500米||2380米||2620米	2	飞行高度层应当根据标准大气压条件下假定海平面计算。气压修正量=（760-748）×11=132米，所以相对高度=3000-132-500=2368米，答案选最接近项。
419	飞行高度层10000ft，QNH=770mmHg，当飞机飞越标高为1859米的山头时，真高接近 {{c1::A}}	1290米||1090米||8470米	1	10000ft等于3048m。标准海平面气压为760mmHg，QNH=770mmHg，可知气压修正量为110m，所以真高=绝对高度-地点标高=3048+110-1859=1299m，答案选最接近项。
